1685911696279,-1.1244378,-1.1244378,-1.1244378,9.832877
1685911696484,-1.0525736,-1.0525736,-1.0525736,9.843153
1685911696682,-1.1934277,-1.1934277,-1.1934277,9.827099
1685911696882,-1.0535316,-1.0535316,-1.0535316,9.849602
1685911697083,-1.0707791,-1.0707791,-1.0707791,9.942251
1685911697281,-1.3659022,-1.3659022,-1.3659022,9.948175
1685911697479,-1.6629413,-1.6629413,-1.6629413,9.66262
1685911697681,-1.4875923,-1.4875923,-1.4875923,9.906414
1685911697890,-1.3036196,-1.3036196,-1.3036196,10.027993
1685911698088,-1.0813192,-1.0813192,-1.0813192,9.786313
1685911698284,-0.92513406,-0.92513406,-0.92513406,9.456227
1685911698482,-0.9864584,-0.9864584,-0.9864584,9.090323
1685911698686,-1.4138118,-1.4138118,-1.4138118,10.6340065
1685911698888,-0.4383728,-0.4383728,-0.4383728,9.814791
1685911699091,-0.33680454,-0.33680454,-0.33680454,9.821249
1685911699285,-0.29176953,-0.29176953,-0.29176953,9.900257
1685911699494,-0.25535828,-0.25535828,-0.25535828,9.82393
1685911699694,-0.07042731,-0.07042731,-0.07042731,9.945885
1685911699895,-0.70475,-0.70475,-0.70475,10.576766
1685911700094,-2.4304528,-2.4304528,-2.4304528,9.682082
1685911700295,-2.3911672,-2.3911672,-2.3911672,9.721078
1685911700496,-1.6782726,-1.6782726,-1.6782726,9.652115
1685911700690,-1.1963022,-1.1963022,-1.1963022,9.6474905
1685911700892,-0.7967364,-0.7967364,-0.7967364,9.494078
1685911701098,-1.1618073,-1.1618073,-1.1618073,10.264783
1685911701294,-0.44699654,-0.44699654,-0.44699654,9.666548
1685911701501,-0.1710374,-0.1710374,-0.1710374,9.899052
1685911701700,-0.39429602,-0.39429602,-0.39429602,9.865493
1685911701904,-0.59072524,-0.59072524,-0.59072524,9.976992
1685911702101,-0.16816285,-0.16816285,-0.16816285,9.8545
1685911702298,-0.41058522,-0.41058522,-0.41058522,9.843566
1685911702499,-0.50257164,-0.50257164,-0.50257164,9.834339
1685911702697,-0.42304176,-0.42304176,-0.42304176,9.829441
1685911702900,-0.51790273,-0.51790273,-0.51790273,9.828545
1685911703101,-0.53419197,-0.53419197,-0.53419197,9.863667
1685911703300,-0.549523,-0.549523,-0.549523,9.83529
1685911703500,-0.6127637,-0.6127637,-0.6127637,9.846967
1685911703699,-0.61468005,-0.61468005,-0.61468005,9.835653
1685911703902,-0.60605633,-0.60605633,-0.60605633,9.838121
1685911704106,-0.63001114,-0.63001114,-0.63001114,9.840673
1685911704304,-0.66067326,-0.66067326,-0.66067326,9.849712
1685911704507,-0.6712133,-0.6712133,-0.6712133,9.846097
1685911704705,-0.6760043,-0.6760043,-0.6760043,9.841588
1685911704907,-0.65875685,-0.65875685,-0.65875685,9.844617
1685911705111,-0.6309693,-0.6309693,-0.6309693,9.835379
1685911705305,-0.6079727,-0.6079727,-0.6079727,9.830291
1685911705511,-0.61947095,-0.61947095,-0.61947095,9.846225
1685911705714,-0.6482167,-0.6482167,-0.6482167,9.84163
1685911705906,-0.6530077,-0.6530077,-0.6530077,9.846203
1685911706115,-0.6673806,-0.6673806,-0.6673806,9.8433695
1685911706310,-0.65109134,-0.65109134,-0.65109134,9.839827
1685911706511,-0.64150935,-0.64150935,-0.64150935,9.833031
1685911706715,-0.6625896,-0.6625896,-0.6625896,9.835966
1685911706910,-0.6098891,-0.6098891,-0.6098891,9.840396
1685911707118,-0.70091724,-0.70091724,-0.70091724,9.836476
1685911707315,-0.6472586,-0.6472586,-0.6472586,9.849062
1685911707517,-0.67025506,-0.67025506,-0.67025506,9.8399515
1685911707712,-0.684628,-0.684628,-0.684628,9.845575
1685911707920,-0.7210393,-0.7210393,-0.7210393,9.837231
1685911708119,-0.7373285,-0.7373285,-0.7373285,9.840155
1685911708319,-0.7622415,-0.7622415,-0.7622415,9.842581
1685911708519,-0.79002905,-0.79002905,-0.79002905,9.841575
1685911708718,-0.804402,-0.804402,-0.804402,9.845562
1685911708924,-0.8082347,-0.8082347,-0.8082347,9.839998
1685911709120,-0.83218956,-0.83218956,-0.83218956,9.838287
1685911709323,-0.85326976,-0.85326976,-0.85326976,9.844927
1685911709523,-0.8628516,-0.8628516,-0.8628516,9.834928
1685911709719,-0.87914085,-0.87914085,-0.87914085,9.852319
1685911709917,-0.85997707,-0.85997707,-0.85997707,9.842269
1685911710122,-0.87339175,-0.87339175,-0.87339175,9.83889
1685911710326,-0.95771253,-0.95771253,-0.95771253,9.835927
1685911710519,-1.040117,-1.040117,-1.040117,9.83421
1685911710720,-1.305536,-1.305536,-1.305536,9.910863
1685911710929,-1.2490028,-1.2490028,-1.2490028,9.867523
1685911711129,-1.1905531,-1.1905531,-1.1905531,9.986806
1685911711329,-1.6370703,-1.6370703,-1.6370703,9.851509
1685911711531,-0.8350641,-0.8350641,-0.8350641,9.8022995
1685911711730,-0.5619795,-0.5619795,-0.5619795,9.483971
1685911711931,-0.11354593,-0.11354593,-0.11354593,9.317395
1685911712133,-0.71816474,-0.71816474,-0.71816474,10.424608
1685911712330,-0.32243165,-0.32243165,-0.32243165,9.699012
1685911712525,-0.41537625,-0.41537625,-0.41537625,9.913581
1685911712734,-0.21223962,-0.21223962,-0.21223962,9.853519
1685911712929,-0.34926105,-0.34926105,-0.34926105,9.88523
1685911713129,-0.4019615,-0.4019615,-0.4019615,9.9626
1685911713335,-0.574436,-0.574436,-0.574436,10.376577
1685911713534,-1.9417751,-1.9417751,-1.9417751,9.593187
1685911713739,-2.476446,-2.476446,-2.476446,9.714508
1685911713938,-2.220609,-2.220609,-2.220609,9.729085
1685911714138,-1.9044058,-1.9044058,-1.9044058,9.7882
1685911714334,-1.7118094,-1.7118094,-1.7118094,9.783827
1685911714536,-1.150309,-1.150309,-1.150309,9.91166
1685911714739,-1.1790549,-1.1790549,-1.1790549,9.877542
1685911714942,-1.1646819,-1.1646819,-1.1646819,9.882327
1685911715142,-1.1263542,-1.1263542,-1.1263542,9.849956
1685911715341,-1.0535316,-1.0535316,-1.0535316,9.8586
1685911715540,-1.0468243,-1.0468243,-1.0468243,9.83931
1685911715742,-1.0832357,-1.0832357,-1.0832357,9.844004
1685911715938,-1.0468243,-1.0468243,-1.0468243,9.846405
1685911716144,-1.0410752,-1.0410752,-1.0410752,9.842318
1685911716340,-1.0506572,-1.0506572,-1.0506572,9.841783
1685911716545,-1.0755701,-1.0755701,-1.0755701,9.848402
1685911716746,-1.0659882,-1.0659882,-1.0659882,9.835828
1685911716940,-1.0391588,-1.0391588,-1.0391588,9.8383465
1685911717145,-1.049699,-1.049699,-1.049699,9.835029
1685911717351,-1.0736538,-1.0736538,-1.0736538,9.845474
1685911717548,-1.084194,-1.084194,-1.084194,9.841241
1685911717747,-1.084194,-1.084194,-1.084194,9.842154
1685911717952,-1.1081487,-1.1081487,-1.1081487,9.842638
1685911718156,-1.080361,-1.080361,-1.080361,9.84039
1685911718353,-1.0755701,-1.0755701,-1.0755701,9.837961
1685911718552,-1.0679047,-1.0679047,-1.0679047,9.84245
1685911718751,-1.0659882,-1.0659882,-1.0659882,9.836075
1685911718960,-1.0736538,-1.0736538,-1.0736538,9.8393955
1685911719153,-1.0918595,-1.0918595,-1.0918595,9.848467
1685911719348,-1.1110232,-1.1110232,-1.1110232,9.83993
1685911719549,-1.1158141,-1.1158141,-1.1158141,9.842673
1685911719755,-1.14456,-1.14456,-1.14456,9.841925
1685911719950,-1.1110232,-1.1110232,-1.1110232,9.846721
1685911720156,-1.105274,-1.105274,-1.105274,9.847868
1685911720358,-1.1225216,-1.1225216,-1.1225216,9.846797
1685911720555,-1.2624174,-1.2624174,-1.2624174,9.943803
1685911720758,-1.3620694,-1.3620694,-1.3620694,9.853017
1685911720952,-0.9586708,-0.9586708,-0.9586708,9.970869
1685911721157,-1.2116332,-1.2116332,-1.2116332,9.701097
1685911721360,-0.9768764,-0.9768764,-0.9768764,9.796346
1685911721558,-0.61563826,-0.61563826,-0.61563826,9.426302
1685911721762,-0.33297175,-0.33297175,-0.33297175,9.532664
1685911721962,-0.5840179,-0.5840179,-0.5840179,10.418794
1685911722157,-0.32530624,-0.32530624,-0.32530624,9.673785
1685911722356,-0.3061424,-0.3061424,-0.3061424,9.884485
1685911722558,-0.2936859,-0.2936859,-0.2936859,9.949558
1685911722761,0.021559076,0.021559076,0.021559076,9.862104
1685911722967,-0.16433008,-0.16433008,-0.16433008,10.0025835
1685911723160,-1.0631136,-1.0631136,-1.0631136,10.233395
1685911723366,-2.265644,-2.265644,-2.265644,9.889757
1685911723574,-1.6303631,-1.6303631,-1.6303631,9.553655
1685911723760,-0.7373285,-0.7373285,-0.7373285,10.0402155
1685911723968,-0.9960402,-0.9960402,-0.9960402,9.0167265
1685911724182,-1.1819293,-1.1819293,-1.1819293,10.535636
1685911724369,-0.6012654,-0.6012654,-0.6012654,9.443236
1685911724568,-0.10875498,-0.10875498,-0.10875498,9.843872
1685911724773,-0.65779865,-0.65779865,-0.65779865,10.017778
1685911724969,-0.5226937,-0.5226937,-0.5226937,9.811222
1685911725174,-0.7459523,-0.7459523,-0.7459523,9.935067
1685911725368,-0.8686007,-0.8686007,-0.8686007,9.888188
1685911725575,-1.024786,-1.024786,-1.024786,9.821011
1685911725774,-0.91363585,-0.91363585,-0.91363585,9.844805
1685911725976,-1.0075386,-1.0075386,-1.0075386,9.8418045
